phone_no_m,city_name,county_name,idcard_cnt,arpu_201908,arpu_201909,arpu_201910,arpu_201911,arpu_201912,arpu_202001,arpu_202002,arpu_202003,label,voc_call_dur_count,voc_call_dur_sum,voc_call_dur_mean,voc_opposite_no_m_nunique,voc_call_type_1_cnt_sum,voc_call_type_2_cnt_sum,voc_imei_m_nunique,sms_sms_send_cnt_sum,sms_sms_recv_cnt_sum,sms_opposite_no_m_count,sms_opposite_no_m_nunique,sms_request_datetime_count,app_busi_name_count,app_busi_name_nunique,app_flow_sum,app_flow_mean
6bd25af3a1bbeb4f9807349c46f406f7d525d21cecf88990f286440ebb8aa095506015b08a5673fe397b3443acb12ac86b5e7a4d1f6720396d69a1848ba5a0fa,德阳,旌阳区,5,0,0,175.84,19,19,19,19,19,1,252,46722,185.4047619047619,242,252,0,2,0,45,45,5,45,0,0,0,0
0118819725b0a6d09652bfadcfa8779c6bb4071f88ba36c36b7894934e18212c18e89602ba38c1f559fb26d2ce3d3342adaa03118a58efb457402b61e1e6ca79,成都,青羊区,2,114.83,85.18,70,70,70,70,70,70,0,1250,92053,73.6424,146,874,376,9,31,1443,1474,269,1474,1428,398,136450.92996501923,95.55387252452329
df2a35ab38b720e773c75e717b8ef754d52da493c1e721255fff73bea2f450401d81d0d8128efe4991dd09b6c49279a666d9589c0099ec5c9d060fa51dce88ee,成都,邛崃市,2,10.8,5.84,1.52,1,1,12.2,14.38,13.69,0,108,3802,35.2037037037037,16,60,48,3,0,578,578,52,578,333,84,4024.326292037964,12.085063940053946
cd725d29f83b9ac53acbc655077ae34faf453ea8d98494ff17debe9e878dfad064c4dc56e89dc61ed9873a69c8099137dd00f7263d248c0aeba3771a1e8f14ab,成都,未知,1,11.06,11,11,11,11.13,12,11,11.1,0,11,664,60.36363636363637,8,11,0,1,8,1125,1133,195,1133,0,0,0,0
8ac908d472e3512474d5fa71c6128b6799ad7207edbe3ce2c69fea72949078af31c38a521b88dee5e81c3f85addc7fd661dfa4dc7ec89bad1383096753e891e4,广元,青川县分公司,1,44.53,41,41,51.27,91.38,41,41,41,0,1675,102741,61.3379104477612,220,762,913,1,9,620,629,77,629,502,116,4693.989463806152,9.350576621127791
93a850a5a2921975360f28f2d03164d88d11110ff77d7d73d6f6c0e3f11008587dfda6bf9bfda98e92038cdf9b92cb681bcebd604af714568a20734da5da297a,成都,青羊区,1,27.2,22.61,27.84,23.19,23.85,19,19,32.49,0,687,39929,58.12081513828239,146,289,398,3,5,1374,1379,96,1379,551,199,8369.202913284302,15.189115995071328
fce728a09d5da153df22966fdcef80f60f52d2060c93af5ee2eddcff87122e2c1346a14c0b5ec2cf6918a7092878239fe77625066c4c207f81d33f5f18a14da6,绵阳,游仙区,2,152.1,155.3,62,62.2,17.4,17,17.4,19.2,1,1272,87912,69.11320754716981,146,589,683,1,56,1626,1682,335,1682,1807,491,256338.40654087067,141.85855370275078
8eec3bbdf09f74d55929a3a37f9cad7530792bbe5746fa5fa49d25a05f66355c2ebf933a02a579f5b8f75f0edb36582a7c0c1d07056ce5eddd33e4c06cfcc68d,泸州,叙永县,1,139.1,164.26,164.8,165.74,161.04,160.77,162.89,162.63,0,630,65956,104.6920634920635,156,204,425,1,14,461,475,24,475,659,155,4516.157063484192,6.853045619854616
bf2c1cf29d8b829aa9237e2703d19576ef43eba54c9da436633c91c97cd99a85dba6a586bf8e054a45fd6f26e960d710e7f04892f66fdd898e291a71fa99be3f,资阳,市中区,2,1.36,1.74,1.05,1,1.16,1.16,1.03,1.19,0,894,44456,49.727069351230426,71,354,540,1,8,1136,1144,265,1144,887,219,13404.7216091156,15.112425714899212
e8336be2b5b04771aa0a9fcbe2883c3a7824e07b7dfcfcf5547843a2eac43b0829382a80d3fc015b2be1b9588a01251edceeca4930824739402c1c523fa951d4,成都,新都区,4,0,0,0,53.41,0,0,0,0,1,111,9353,84.26126126126127,106,111,0,2,19,136,155,9,155,18,18,71.83732795715332,3.990962664286296
0bfce401708519902a6439559de54a5fa289a58ec27358f1df89a1614c88641e9f9b4c5aafbef246a9d0dde0207b114fba2cb1ac5ecc313b0fa70681142af6bb,成都,未知,4,0,0,0,0,32.89,0,0,0,1,75,5609,74.78666666666666,60,64,11,1,7,59,66,8,66,16,16,3.750503540039062,0.2344064712524413
30df04150423cb605f3928fb95e52aee8a9a68b9f536408dea848a0641d6c3643f552383f2ead17c83d3bf45a52e6739c8660ef8c384aeca13c6f95b7b4daded,达州,渠县,1,69.1,80.22,72.61,69.19,75.46,69,69.2,69,0,2155,77840,36.12064965197216,145,1261,894,3,6,666,672,100,672,197,124,6695.506550788879,33.98734289740548
859c613a28ce6dd7c9676f46aa5b68a0a906f7bdf0c800c550134d2fc46adcf6fe69ff8a97bd870ed8dc4b8e2f2413c3ab022c6d4e839c449144fc39b8b5aa69,宜宾,叙州区分公司,3,48.34,42.55,42.02,31.11,33.65,38.91,18,22.85,0,3020,116797,38.67450331125828,106,1723,1297,2,36,1431,1467,331,1467,1560,412,119463.33149909972,76.57905865326906
0d91de9019629f4b28997e4f9282268970676d30292e8fff03b0eef642ae7169ed3ff9351d65bb3a950d0ea79d3675a7039ba088b4c9c3be9734c0cbb1973a05,达州,寮姹熷幙,1,18.91,10.52,18.69,9.07,9.06,14.64,20.38,19.19,0,242,23781,98.26859504132231,27,162,80,2,2,852,854,63,854,332,103,278.39387702941895,0.8385357741849968
5a549a9cf8d48c4dfa02a1694349e62abac6b7ec95d8d582d3c11394f0355c4b5c5d26e0b300622644a3051ed6c46c3eae5967884fcc4b7bb90913d30a268b85,绵阳,涪城区,2,9,9,9,9,18.99,9,9,9,0,15,1823,121.53333333333332,9,15,0,1,3,358,361,23,361,144,70,585.8863382339478,4.068655126624638
85d06a355427e402999d8a2110a7a5fa49fda534d77f3f6e679590d16b40cee4e9da9e0e6be1fdd6e5f7bc3d2cfe5e6870a6f5e95aa836541a793b8f25438cde,自贡,青羊区,2,71.81,56.8,70.48,61.74,85.47,55.28,63.64,64.21,0,1592,102907,64.64007537688443,139,633,959,1,4,942,946,52,946,646,160,5812.635458946228,8.997887707347102
55abd2dfa09a138a59ea327c0d3ad8f9cdd37d5b69a12be45536d55988f51a82056b2ea32b1c8e1674f7ddb3b9a1ff12c3cd276c5f22c5b6a51cf2a89d8a12fb,巴中,巴州区分公司,3,59,59,59.1,60,60,60,60,60,0,898,46063,51.295100222717146,64,508,390,2,3,845,848,47,848,512,134,6880.714869499207,13.438896229490638
2b534be02116633989ff25bcbe224e6b10dd3151d44f666723f849cb7401dc40faa184354ac98d745c21f338031ee86b7e8b7d0f366b11f30c9fc666c7070c5e,德阳,广汉市,2,0,20.03,157.67,55.69,0,0,0,0,1,488,32195,65.97336065573771,463,487,1,5,193,200,393,82,393,25,25,81.59983921051025,3.26399356842041
61852ab0901cb6bbf85516215896ef9f9e9bdda9589fa7443710c362615c05a57ae2494fb88aa681dac1fa0eea05d6aaadc30c229a30bc73b0d5b0f909ea7087,雅安,彭州市,1,8.99,8.91,8.82,8.77,8.77,8.77,8.86,8.8,0,917,40391,44.04689203925845,171,403,514,1,7,1096,1103,177,1103,1135,291,94297.54918956757,83.08154113618288
daa03f37f460b22bab749031bd83f02392f88317f3a944a4a05e7b0498e1acf2e8cbd748150b1d0243666a5236bf19e07bf2779a7171a190a7b47b494b7e4c9a,达州,未知,1,20.57,19.97,22,19.96,19.1,19,19,19.2,1,108,12157,112.5648148148148,57,48,60,2,40,3265,3305,639,3305,38,35,64.8761796951294,1.7072678867139317
a627150bffaf3b56b703ca26d73c21c6da8b5f80b74b9cb867cd764c2ff812eaa7ab7cb6bcb1954c6c6582500fe8b3a6120c0517c481adc336a110c9ee6627f3,宜宾,隆昌市,1,29.4,35.1,42.7,47.15,28.29,27.25,29.4,27,0,133,9807,73.73684210526316,40,133,0,1,3,1707,1710,64,1710,186,69,526.528507232666,2.8307984259820755
ae509b8a599b66333aadab1a5333ae5565c1adf12b9aad3bc3de4fc265db79b3f460118bd6232bfe1d0a01022c75a7142ac7dd3c008d33ad6ea334393e0f4562,广安,岳池县分公司,1,69,69,69,69,69,70.1,108.79,70.1,1,841,43690,51.9500594530321,176,364,477,1,35,2558,2593,429,2593,1496,362,115241.12821102142,77.03283971324961
5d931a67df7375043350d9f3242c32bfe828f7e1a2693b3c3e4f8dec9b019ff8eed63843043767dbd708db7ffc5af8a4728a07b3351792f2ff9bf3272bc7ec7b,成都,荣县,1,49,49,49,49,49,49.2,49,49.1,0,217,11613,53.516129032258064,34,217,0,2,1,1626,1627,120,1627,151,94,1073.1839599609375,7.107178542787666
842ae8aa603ec321046b16ca60b40a94ee1518549fd3d5a8cd8e2861ba7f640b4e7ab3c599d78f14e1a554e554652a5a8d3be97d2132e9703cd1aa58e44f3466,未知,未知,1,0,0,0,0,0,0,0,0,1,181,34871,192.65745856353595,170,181,0,1,0,25,25,5,25,5,5,0.3661155700683591,0.0732231140136718
ef47a70c8de3895b991a9d9822ac50b5d61d6d983826a4fb89a1fc067e86742cfec406493233f44be9f93883a09b379df4c47847060435ab23387be8dac48502,成都,锦江区,2,49.1,49.2,49,49,54.8,51.85,49,49,0,1405,103170,73.4306049822064,235,755,650,2,18,3017,3035,551,3035,1375,308,18690.87385082245,13.593362800598143
77e338c92483e07047badce12727c6565f4331f4a92ad520911efcc55c3f671329f014873f15f7fa0ec13b054ce40c856369960a5001a7312fdd66ca85842a21,资阳,金堂县,3,74,74,104.2,124,124.1,74.1,74,74,0,1173,82701,70.50383631713555,101,777,396,2,5,1486,1491,201,1491,602,138,14311.865198135376,23.773862455374378
8dc466582c35ddf830077565f30f1eb373365ac2a59365e011dd8266fbb7f709f509ffa06c0bb687a2c7f926c6d89265249937f609c8e9dc4cea678b9c2cefdb,乐山,高坪区,3,14.49,1,1,1,1,1,1,1,0,356,11608,32.60674157303371,11,252,104,1,0,184,184,6,184,33,9,11.285705566406248,0.3419910777698863
790602be42a717fad8276b6c094e9e8feb302f3f95d0f2b34412f8f58c5c986e10e6420c2d15ef478bd4cb5232977e2a0b5105b47834496fd86e373f303e6e6c,成都,未知,4,0,0,9.14,72.78,23,23,23,23,1,86,14506,168.67441860465115,85,86,0,2,0,48,48,5,48,15,15,61.26650524139404,4.084433682759602
3b162bafaf92ec3fcc95f8b90acf60b8c8d9ba313d3ead70bd9715f09ea15d79f424f2583976fe4084d23ad00bad9f2f413811a50b1e50ccdc8482e4161d7f8c,成都,青羊区,1,98.64,84.96,79.22,72.23,72.8,114.7,69.39,73.56,0,1560,221717,142.12628205128206,71,1017,543,1,3,1089,1092,46,1092,885,202,7654.031720161438,8.648623412611794
b77584164285502b94b94235cb132220e3502140ac077c3adf31d8df983ed6c42b78e01040dd921b8e871134bb1b85ae5c0f1fc5429d58ef944fc29e711f1c67,南充,顺庆区,1,4,4,4,4,4,4,4,4,0,42,1882,44.80952380952381,5,41,1,2,2,317,319,9,319,20,5,17.17116928100586,0.858558464050293
818038a9347951441543fc9e00343504e2aa3cf2ff1b7f79f3f468d12bb21feb5fd3fcaa742bc31caa2d70be11a259c64064c59b26ab5863ff7878beb5e684b4,成都,大邑县,1,55.6,55.2,55.1,55.7,105,55.1,55.3,57.13,0,443,33312,75.19638826185101,142,390,53,2,29,2024,2053,240,2053,1076,321,72595.30540084839,67.46775594874386
fc4f34ce8d4ee4f107406ab48d5357e5b51d1b816cc5dc279e94bfde157b5576da3c58ad04129e90ebba393ead77646de89fdd902ff61e812d4d734fb372b58d,乐山,犍为县,3,0,0,0,0,0,46.31,51.13,45.24,1,223,17605,78.94618834080717,205,223,0,5,298,104,402,13,402,12,12,128.52166938781738,10.71013911565145
c0ef22f9ad1c24dbb5174e3f522b8bc8c1ef709e1f83c4b5e3cb4d883d82ee53435f192cf5e99ab68e1a592981823189b1adbca37553022a38659c23afb8f669,遂宁,船山区,1,22,22,22,22,22,22,22,22,0,352,19356,54.98863636363637,24,183,169,1,0,574,574,36,574,171,83,297.20726108551025,1.7380541583947968
e747452f223ff24451dc40a151e80fa94b0b9f0fd5fae6a368123dac36694856ddc3e5273142d753e78fc2375884a75a94be01707ce8ba9a25a8b64c91799d8c,成都,大邑县,3,0,0,5,3,23,23,23,30.41,1,486,11687,24.04732510288066,486,486,0,4,20,243,263,7,263,18,17,310.76819038391113,17.264899465772842
6a978d23359a3f85ba405954540bb9e7d91781049f93c19d2491f2d81b81c746a963312851c4677f7afadede40f664621eab1d4a18ea7bd1132d87fb8c10c7d8,达州,高坪区,2,33.95,31.99,47.78,58.12,31.62,33.16,49.95,33.1,1,685,61263,89.43503649635036,290,249,422,2,32,3146,3178,793,3178,681,264,17416.905018806458,25.57548460911374
635aed6c6ec6e3e5a809794b1998d97daa6e386032a53a5ffa88e97ba3dc01771b5a504f165c020432ae1f066aadd67c2924b717a32a93f8ee94e276f56ae53b,遂宁,船山区,3,19.5,19.2,19,21,21,21,21,21,0,388,21092,54.36082474226804,62,126,262,1,13,631,644,94,644,397,140,3540.911408424377,8.91917231341153
7d1a899a473fad6635918cd12a75a5d638b9c9a23770889b2139bb1a60992cdc057383de930fc0357b5f9da8d3023a76db397246adc121f7d6115117cb88968a,南充,蓬安县,3,99.3,100.2,106,109.3,113.2,105.8,99.3,99.3,0,3949,108737,27.53532539883515,1320,2753,1196,2,264,1918,2182,567,2182,1239,299,93217.78294181824,75.23630584488961
b5d7a94b4e6ce088e818aa1fb75f811fcfca113f99eb40eb91f9ad30be2220aab1416cdf7e95e766652b8d6ebff2c57ef0f5ed244e9ed70bd14a384ee685a6aa,资阳,高新南区,4,52.58,2.16,29.76,16.57,122.34,49.65,41.86,7.71,1,284,18110,63.767605633802816,85,168,116,1,15,1138,1153,224,1153,984,322,33085.40726566315,33.62338136754385
f54f914af36a1bf994f9783d17bce78446afc5781eaa14726d6a67fc50d5f20d619712cceebe4d239ab0374bd25d9000ab39e1ba93f242e3c2c7dfaa737b3b56,乐山,市中区,2,213.83,221.52,217.25,208.7,198.7,198.7,198.7,206.4,0,1887,177013,93.8065712771595,216,1052,835,1,14,1538,1552,288,1552,1554,401,137941.8282403946,88.76565523834915
d82027a70ee00c87f83fbe7b7aef6f89b2856fcee96e416e55e0136d06ae4005960d70e00d3b9618bdc42318d17b26e68dec4adc8bf17728c71d2125655ee76a,成都,温江区,3,19,19,19,19,42.22,56.21,20.19,19,1,10,365,36.5,6,10,0,4,8,3183,3191,78,3191,100,73,214.21819496154785,2.1421819496154786
fd8be1735c213132499ed8e3980f5ee2a81cf30f22354512ed25e8aec6b375a73c5da77f960fd7674bc5c04c1d3b4a1b966c4c1cb8184bb9bdb05491e909df33,德阳,中江县,2,54.91,41.61,36.48,45.22,32.4,46.55,60.04,43.13,0,1254,99961,79.71371610845296,65,719,535,1,1,995,996,42,996,16,4,0.1950845718383781,0.0121927857398986
135a62ec4eaa0b2c6ab28a06efd6208a80686835f5e103c5c13c85face37d4ce686f97e379e0da27fb0ce7d7073df913d14f3355a29d1be03ecb5c7fcc394cdb,未知,未知,0,0,0,0,0,0,0,0,0,1,1215,110208,90.70617283950617,1044,987,228,3,34,787,821,302,821,0,0,0,0
ab0b54b5cf3c0d691bdffbc5d70aacfc60eb707b98a9d168430346691cd0e6129b42d4c1a98d35508514dfd67dbf71932bac3f80c7f69633470fac0955b3f962,内江,东坡区分公司,3,121.7,121.2,121.2,121,121.2,121.1,121.2,115.2,1,2163,83672,38.6833102172908,233,1071,1092,4,13,2669,2682,715,2682,1674,465,129088.27821063995,77.11366679249699
fb05847b2a663582add84e4d47f9c797a0d893a22d12fdb0b743a872e0744892c8dffa2764b356a8a335bf54b4170dfe7cfcf0bd078e7efde6009ac43589aa11,成都,未知,4,0,0,0,0,66.89,0,0,0,1,331,14835,44.818731117824775,243,308,23,2,3,29,32,9,32,0,0,0,0
b04b83ad5b415489987dace3ebc3859ee318aa29ece10b6dd7f2f7f470c981fb1baca04b0d64b1a197df8d355b6816dfc718a3238292593bf165cd68a4db214f,成都,天府新区,2,0,0,0,0,14.52,9.06,9.07,9,0,5,184,36.8,5,5,0,2,1,306,307,109,307,57,50,43.68873023986816,0.7664689515766344
db1082e8c971c7e755eddd472ac36d16c516a74844ca72d00c63f86de7a6fd119128d39d01f5e09dd291c4ee8ed1db5dc55140d7d7b2b9aec773820994538008,广安,广安区分公司,2,9.42,9.35,9.81,9.31,20.79,9.31,9.31,9.31,0,28,3629,129.60714285714286,18,3,25,1,0,773,773,55,773,875,237,18378.71455192566,21.00424520220076
756d1435f1640487d4a3a9356057eabbecf65c1e0c6104bb420fb9aee76eb455c756b1e8e34531d6f7adea13fb101ccad60731c4343f48cd7e6407039503a2d6,成都,金牛区,1,28.17,23.7,143.38,23.92,23.3,29.98,23.1,23.36,0,647,53010,81.93199381761978,315,46,601,2,45,2575,2620,557,2620,321,170,4667.02472782135,14.539017843680218
d4f075f6b1aa4a0108c08c1dc295fbcd8aced56ea74bcbf7d75bff176f36db4972561c5afe347e211ee9bda840933a07bdb3725b539e886fc53b443efc5351f1,绵阳,涪城区,4,0,0,0,0,4.56,7.01,1.06,5.37,0,275,25009,90.94181818181818,39,275,0,1,3,231,234,17,234,0,0,0,0
0615d518aaa8770dd1dd69f40a6b02a324bea67b480e16b7ffd98ae9842789b271508ad01a43e904447175ae38b8d0e37321ad796e44359321aa1afb3c6463e0,南充,高新南区,1,0,0,0,0,0,153.74,386.8,190.9,1,4048,251147,62.04224308300395,235,2383,1651,3,260,910,1170,175,1170,495,223,29742.514415740967,60.08588770856761
525a5680d1f0987b0d75660b24b7f31b58b13347e5741410f670c53921e889aba4eec3d3726dc08da61031b6410d3d05cc0ae8c9c808ae7ef8112f349d85857c,成都,天府直属部门,1,18.66,14.78,15.22,11.6,13.56,18.78,14.74,14.32,0,744,34627,46.54166666666666,22,358,386,1,0,464,464,13,464,0,0,0,0
07217fd47dfe291e9cc0ec5dee54e1585e8974ec9a29e98191b540e120cc1972bc33cc0edd1fc1d9fd6c8dea2719f082ae6a8b63e49081a5b69190d00c541b0a,成都,青白江分公司,2,102.2,102.4,181.98,102,102,103.1,133,103.1,0,1123,91494,81.47284060552093,231,479,644,1,15,3885,3900,706,3900,892,314,31363.69227981568,35.161089999793354
cfe770d943052e49f18d31844eabe824d293717e9cb51b767b7c047f90b57e86e7257c9d45d6ac25abb50bd8dd0b06e672e83dd4201d3d3aacff892138709d2b,德阳,中江县,3,0,0,36.99,57.1,57,57,57,57,1,5031,370011,73.54621347644604,4809,4893,138,5,10,294,304,20,304,0,0,0,0
22ecc8c0b4353185285731047825bd017afd05fffc65f9a2ee4033fee6cd6b884a6ce248e4fe8e10f835fc856e88784245853093099e4c11831df5a3139405ec,资阳,雁江区分公司,1,265.1,264.6,264.4,264.1,264,264.4,264.2,264.1,0,3844,387569,100.82440166493237,482,1356,2488,1,21,3325,3346,323,3346,1087,282,73739.72053527832,67.83782937928089
89d3ed974ee941e9973e21a333d7885015a019ee35281209b90096b401c9181361c04396882a81d70003de6972f7505cba0dae130651c397915473e19f4afa42,自贡,富顺县分公司,2,25.5,30.08,22,22.27,21.8,21,21.2,21.5,0,489,317247,648.7668711656441,21,64,425,3,73,654,727,30,727,12,3,0.2416934967041011,0.0201411247253417
02c59599c39364a4d80e2e2f195e1ee2e253e401fefd157d25ea03e4f0ea6a5f54637409b24bddf307d6fdaef96fc5cf1496ab9223cebfdea183181e5cb2760e,泸州,古蔺县,2,0,0,0,15.12,8.97,5.6,4.88,6.12,0,96,5120,53.333333333333336,7,96,0,1,0,201,201,36,201,24,18,12.974510192871096,0.540604591369629
7f5f0bbc98186b28f6411a96c3d32d1f5c0dafc0db3867b35b9c963183f221ea71170e3b24678436dd21081f42173c4d2d28cd85fd8313bc5f984a5935937690,乐山,浜旈氬垎鍏徃,1,74.22,77.05,69.3,70.2,69.1,68.9,69,69.1,0,1193,107318,89.95641240569992,127,470,723,1,22,1353,1375,242,1375,1126,269,64603.55146884918,57.37437963485718
aa8dd588b4b8dcc891ec22e973a4f062188251798bcbefc970edfbb560278ad4d4e689954c43d8abee19debd508f7b257be1b1bc3ca51ebe5c12dfb2cc64e46f,达州,通川区分公司,2,81.72,57.07,60.25,58.02,55.43,53.35,37.88,56.8,0,776,27290,35.16752577319588,44,365,411,1,12,955,967,139,967,1370,363,68385.63190174103,49.91651963630732
7f4b0f86393b0f1736230869754d106ec8f431c45bc31d87515ed2ca6ecd07ef5cb04e8cf169506957fecb41a98247da431117e7ea651df50a3a1cc97822be5c,凉山,宁南县分公司,2,11,11,11,11,11,11,11,11,0,57,1827,32.05263157894737,16,49,8,1,0,977,977,175,977,22,18,5.480638504028319,0.2491199320012872
24e32aa8379aca037a8c7235f97e1981d2e2f28d5e39e0d253ce4160d8a6043e33502df8b3a90fbf26b93eb8a8d0c01b950777552275cb12cbed7cb0521d4486,成都,天府新区,1,19.14,21.84,18.98,19.64,18.98,19.16,18.98,22.18,0,376,39443,104.90159574468083,35,75,301,3,1,697,698,43,698,12,3,0.0444297790527337,0.0037024815877278
1fe4790a758ad5a0675979dafb77b86725826cbe7f3a809edb651de19647bdc8d4b39d86b5db243cc2d1198c339b99d1130c89f3978279829ef25c4c5b31dc25,乐山,浜旈氬垎鍏徃,2,0,0,0,0,0,0,0,39.49,0,160,14372,89.825,62,71,89,1,2,199,201,31,201,2,2,0.709538459777832,0.354769229888916
6dd296e905196c1d6569a11f402cd4608db2ed3585644a64d2ab900787c2ec6eef143493b45c3f71ee6b564f3cb4841c8de98613e80074b9af0345fe35df88c3,成都,天府直属部门,1,0,0,0,0,0,19.04,875.62,19,1,307,36192,117.88925081433224,275,307,0,3,15,117,132,17,132,0,0,0,0
027b9c7a3ed00966b47384801f503e0ec131fc14751ff6b72594d5e69bca6d1a31b58baab1d69c9bf4cc7f75ab0b62e143b761af60333120f177b6d76fd0ae7c,成都,双流区,3,30.92,24.04,28.05,24.04,51.5,30.9,21,27.46,0,366,42480,116.0655737704918,60,177,189,2,13,1260,1273,89,1273,325,105,8445.885279655457,25.98733932201679
e29c281e959cd71cc693bd0b2635b53a24030089273532715395b86f81d4421d658197a06ab2b083869f8efd2bf3a337397a94c93d8bc205a5d5577333feee7a,遂宁,船山区,1,9,9,9,9,9.19,9,9,10.71,0,484,13144,27.15702479338843,13,204,280,1,0,3,3,1,3,7,3,0.0093431472778316,0.0013347353254045
922faa8d759819bfedb28730e93ad2eaeabfb6030dac5cc36624f8b202d5b34d841678057e7e2f60b11d42e72b84454a8c60fd37928db4854fe6643520e26b14,成都,未知,2,278.97,134.19,297.4,230.16,50.29,49,49,49,1,32,21075,658.59375,18,20,12,1,69,998,1067,196,1067,0,0,0,0
0034030646f2008d36431e00b133db30efc8b0c31757f3ed0ce29c9ae2994d640edccb3321672120201fc54506d5fe8d34195605b65ef52adf672cc99b7f9dc4,成都,高新南区,1,58.17,51.9,52,52,51.9,51.9,51.9,51.9,0,691,32294,46.73516642547033,66,450,241,1,17,1366,1383,237,1383,633,161,13500.368560791016,21.32759646254505
3e9bc54dec99036d8e833c80d384576bac5213f457b77969ed99ae714460d48a5afae1c9b9f918261e846895055036a48230f782c55a6fcf31f02778f35b9ec5,达州,通川区分公司,1,18.55,29.53,19.24,20.82,14.96,18.11,13.58,12.6,0,179,86837,485.122905027933,45,78,101,1,72,1340,1412,53,1412,27,13,55.690871238708496,2.062624860692907
73c34afd719c0e9cd729be66e106b1c419100af4b975cfd1ddb61f633dca579578b4d823e16a1348a2073cdbf31d338f26cb34d1e9733722b6f3f9e46439fb2e,攀枝花,新都区,2,1,1,1,1,1,1,1,1,0,1322,103487,78.28063540090771,192,654,668,4,104,2773,2877,464,2877,1304,320,39094.83786678314,29.98070388556989
d729d0ddaf5e3884e3e84e0a4bcb1ee54c60622cd0026c246b6132d1247b3e3b16a90e0721d50dc48fc0f90ea9be72b4c13183da6efcdfb20c229f81e48d5a3c,未知,未知,4,0,0,0,24.99,20,0,0,0,1,2,102,51,2,2,0,1,171,65,236,74,236,0,0,0,0
9c8118e9938c88e5338cd6085fa419d6428d680363120085e417fd51c86092b5cc1c71109d935d8693c50766da011d65cc43dddee055f44331e5384324963b8e,成都,成都直属部门,1,81,101.9,81,81,83.47,81,81,92.88,0,1186,54617,46.05143338954469,112,1186,0,2,4,1431,1435,210,1435,640,165,7624.544926643372,11.913351447880268
0e6942f8d385dbc4386eef6e71a48c9875ba743b37c1468a16a1294592e02350a41a061e87219473bdb3d6061bb0cf4d1919d4011c0c3dfdd1338b6162b1cc38,成都,青羊区,1,137.43,161.92,159.66,188.31,226.04,98.41,32.94,80.74,0,1837,368438,200.56505171475231,186,1250,587,3,417,1374,1791,214,1791,1030,255,12068.992628097534,11.71746857096848
9039cfa7904fb46185a5f5e381f5c6b7f011724bd12f08e5afddff3098c378c0fe12f8ccc8193a215eaa626fdfd175ad5aadbdb1b737ac56a0725b211f21fe23,成都,大邑县,3,0,11.68,53,53,94.04,53,53,53,1,259,8867,34.23552123552123,259,259,0,1,11,174,185,11,185,24,23,24.49388694763184,1.0205786228179932
a9ca8aac15b3ca2734b8c4e8106387a7831bd1dcc9af63e8c8b4c6091b2412bf2ad478b80d99425c482eb13a9dd289a6d4828ef697bcfbc132c9953d7df7a614,成都,金堂县,1,13.75,17.28,12.04,10.54,15.46,15.94,12.53,15.41,0,321,27321,85.11214953271028,44,128,193,1,10,202,212,14,212,15,4,0.0777854919433586,0.0051856994628905
75a006949b94d014eb25f9032219800c575d1f2f153f25db88c94aa47291fb67a2ed30e72c8cd76286e6e6bc5fa72358c52fc1ffedc33eaa52e6245a34e9aa83,未知,未知,3,0,0,0,1,52.72,20,20,20,1,11,1294,117.63636363636364,10,11,0,2,3,37,40,6,40,0,0,0,0
028b4b79b9eaf8f29e030d1d4e9f2ea64e40f3b0963ba2e0192189900bf8f2e44cfd1a394b9424d729e8c7473c5b9eddf47af8f027e9fe5b21418044c586ad84,未知,未知,1,28.89,16.08,28.13,24,31.46,50.54,13.19,1,1,182,13545,74.42307692307692,48,140,42,4,71,25979,26050,766,26050,0,0,0,0
bc395cccac7461efb44829526a4949100b92bf12e63359c4ecef4bdcbf79aec8a39bcfc9f89cd05c21fcd1aae60c30ef514847071aa98a49e9fc5914af6424fa,雅安,泸沽,3,21,21,21.3,21.08,31.15,21,21,21,0,42,651,15.5,15,33,9,1,11,703,714,164,714,125,46,147.5245542526245,1.180196434020996
24c4acad5efc73edeefdd78ec52b0a28824e2878d463718146e73c3f57152a70d5ae901c7bee8e7f8ce72fab6e4856bc80c853f418e98d5bdfd3f1765d1da329,成都,青羊区,1,0,0,0,0,0,0,0,0,1,8,1479,184.875,4,6,2,3,9,175,184,57,184,19,19,41.9396448135376,2.2073497270282947
bc89daf6288501cdb2c7e73f299dbea4decb245dfb1286e0f1f41c2e3043f383c1561f2fa21de8023ce6da44fe2f4f7bf04c357e0f98248b403cbe0643cb33f0,成都,成都直属部门,1,20,19.2,19.4,19.2,19.1,19.1,19,19.1,0,0,0,0,0,0,0,0,15,980,995,167,995,0,0,0,0
39ec2007423378cdd9ca31d0568daa13d6bb85a1f43c59508b91fae0599473e124de960f528d130a76d836975bea6d852c9afab519617eb336619ee8c0ab349b,达州,大竹县分公司,3,0,0,0,0,0,13.14,17.2,17.2,1,1000,28670,28.67,987,999,1,3,0,57,57,9,57,10,9,0.5577259063720699,0.0557725906372069
38278e64ef8b4c2165127033fd39a118fdc2d628c4b56c310481a2a236cc062696af984f98779b005acf5a0bb4299bb499f92ffa38d2e6269bad17dca27f825c,成都,天府直属部门,1,74,73.6,81.02,72.9,73.5,76,76,76,0,954,87886,92.12368972746332,92,562,392,2,42,1412,1454,262,1454,1290,326,115863.28161239624,89.81649737395057
